panel,model_id,protocol_variant,metric_scope,estimate,ci_low,ci_high,n_trials,n_payloads,n_models,unit_of_analysis,estimand,interval_definition,bootstrap_resamples,bootstrap_seed,filtering_rule,unavailable_rows_in_scope,tail_payload_capacity_bits,evidence_status
span_message_comparison,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forced_span,-4.771750372577954,-4.813283575958337,-4.728798909750202,240,240,1,paired_payload_trial_view,mean_token_log_probability,equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,completed primary segmented trials; trial-level token-weighted collapse across nested segments,0,0,confirmatory_records_paired_descriptive_estimand
span_message_comparison,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,full_message,-1.209796774168276,-1.27561094558399,-1.1456195811673264,240,240,1,paired_payload_trial_view,mean_token_log_probability,equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,completed primary segmented trials; trial-level token-weighted collapse across nested segments,0,0,confirmatory_records_paired_descriptive_estimand
paired_difference,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,full_message_minus_forced_span,3.5619535984096777,3.4915374987145906,3.6341356396742173,240,240,1,paired_payload_trial_difference,full_message_mean_log_probability_minus_forced_span_mean_log_probability,paired_equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,within-trial full-message minus forced-span quality; completed primary segmented trials,0,0,confirmatory_records_paired_descriptive_estimand
span_message_comparison,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,forced_span,-4.75264810962162,-4.799022913083527,-4.705420510018985,240,240,1,paired_payload_trial_view,mean_token_log_probability,equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,completed primary segmented trials; trial-level token-weighted collapse across nested segments,0,0,confirmatory_records_paired_descriptive_estimand
span_message_comparison,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,full_message,-1.187657132773838,-1.254891833977425,-1.1214139692142429,240,240,1,paired_payload_trial_view,mean_token_log_probability,equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,completed primary segmented trials; trial-level token-weighted collapse across nested segments,0,0,confirmatory_records_paired_descriptive_estimand
paired_difference,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,full_message_minus_forced_span,3.564990976847783,3.4909954523584568,3.637567741675487,240,240,1,paired_payload_trial_difference,full_message_mean_log_probability_minus_forced_span_mean_log_probability,paired_equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,within-trial full-message minus forced-span quality; completed primary segmented trials,0,0,confirmatory_records_paired_descriptive_estimand
span_message_comparison,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forced_span,-5.097686420791685,-5.152217367732837,-5.048398457954826,240,240,1,paired_payload_trial_view,mean_token_log_probability,equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,completed primary segmented trials; trial-level token-weighted collapse across nested segments,0,0,confirmatory_records_paired_descriptive_estimand
span_message_comparison,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,full_message,-1.3131484626069925,-1.3825406331475194,-1.2423930978215607,240,240,1,paired_payload_trial_view,mean_token_log_probability,equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,completed primary segmented trials; trial-level token-weighted collapse across nested segments,0,0,confirmatory_records_paired_descriptive_estimand
paired_difference,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,full_message_minus_forced_span,3.7845379581846923,3.701262907536164,3.870879883610121,240,240,1,paired_payload_trial_difference,full_message_mean_log_probability_minus_forced_span_mean_log_probability,paired_equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,within-trial full-message minus forced-span quality; completed primary segmented trials,0,0,confirmatory_records_paired_descriptive_estimand
span_message_comparison,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,forced_span,-5.125152577006862,-5.187261096166969,-5.065185950186158,240,240,1,paired_payload_trial_view,mean_token_log_probability,equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,completed primary segmented trials; trial-level token-weighted collapse across nested segments,0,0,confirmatory_records_paired_descriptive_estimand
span_message_comparison,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,full_message,-1.3294952123937605,-1.4070942965276165,-1.2541910482223897,240,240,1,paired_payload_trial_view,mean_token_log_probability,equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,completed primary segmented trials; trial-level token-weighted collapse across nested segments,0,0,confirmatory_records_paired_descriptive_estimand
paired_difference,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,full_message_minus_forced_span,3.7956573646131013,3.7170985201062208,3.875067965301025,240,240,1,paired_payload_trial_difference,full_message_mean_log_probability_minus_forced_span_mean_log_probability,paired_equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,within-trial full-message minus forced-span quality; completed primary segmented trials,0,0,confirmatory_records_paired_descriptive_estimand
span_message_comparison,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forced_span,-5.414608112524504,-5.479742249852798,-5.34728137441432,240,240,1,paired_payload_trial_view,mean_token_log_probability,equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,completed primary segmented trials; trial-level token-weighted collapse across nested segments,0,0,confirmatory_records_paired_descriptive_estimand
span_message_comparison,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,full_message,-1.744866557153163,-1.8136343836550144,-1.6708749434272887,240,240,1,paired_payload_trial_view,mean_token_log_probability,equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,completed primary segmented trials; trial-level token-weighted collapse across nested segments,0,0,confirmatory_records_paired_descriptive_estimand
paired_difference,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,full_message_minus_forced_span,3.6697415553713397,3.5905016812109687,3.7499781163838044,240,240,1,paired_payload_trial_difference,full_message_mean_log_probability_minus_forced_span_mean_log_probability,paired_equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,within-trial full-message minus forced-span quality; completed primary segmented trials,0,0,confirmatory_records_paired_descriptive_estimand
span_message_comparison,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,forced_span,-5.383575495191559,-5.457846504403227,-5.30967019308673,240,240,1,paired_payload_trial_view,mean_token_log_probability,equal_weight_payload_percentile_bootstrap_95_ci,2000,2026080801,completed primary segmented trials; trial-level token-weighted collapse across nested segments,0,0,confirmatory_records_paired_descriptive_estimand
