preprocess_schema_version,input_run_identity_sha256,trial_id,work_id,transform_work_id,transformation_model_id,transformation_record_sha256,runtime_scope,record_type,evidence_status,study_phase,model_id,payload_name,payload_class,protocol_variant,hardware_id,hardware_hash,session_index,model_load_seconds,representation_seconds,filter_setup_seconds,generation_seconds,encoding_seconds,recovery_seconds,decoding_seconds,execution_seconds,generation_tokens_per_second,encoding_tokens_per_second,decoding_tokens_per_second,representation_bits_per_second,payload_bits_per_second,serialized_bits_per_second,cover_tokens_per_payload_byte,process_peak_rss_start_mib,process_peak_rss_end_mib,peak_ram_mib,peak_gpu_memory_mib,peak_ram_availability,peak_gpu_memory_availability
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,model_load::4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96::0,model_load::0,,,,model_load_session,model_load_event,exploratory_smoke_not_for_confirmatory_pooling,smoke_v2_model_load,llama3_8b_instruct_q4_k_m,not_applicable_model_load,not_applicable_model_load,not_applicable_model_load,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,0,2.5305025609995937,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,memory_profile::4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96::0,memory_profile::0,,,,model_shard_memory_profile,memory_profile_event,exploratory_smoke_not_for_confirmatory_pooling,smoke_v2_memory_profile,llama3_8b_instruct_q4_k_m,not_applicable_memory_profile,not_applicable_memory_profile,not_applicable_memory_profile,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,0,,,,,,,,,,,,,,,,,,5043.015625,5279,recorded_os_high_water_and_sampled_current_rss,total selected-device memory.used; includes any co-tenant processes; one-second polling is not a kernel-exact peak
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,revision_v1_smoke_v2__b9d8b3f4f0f06e2a6e6d,revision_v1_smoke_v2__b9d8b3f4f0f06e2a6e6d,,,,trial,rankcloak_trial,exploratory_smoke_not_for_confirmatory_pooling,smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_017,ed25519_signature_base64,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,1.3619893529976252,5.484995199367404e-06,3.1136488979973365,4.475643735990161,1.804250109998975,3.702440872992156,16.131218954003998,19.59116200906098,13.62932431584722,16.475617597291265,,114.39695163465208,157.29580849764662,0.6931818181818182,5043.015625,5043.015625,5043.015625,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,revision_v1_smoke_v2__efeee60465d947e510a1,revision_v1_smoke_v2__efeee60465d947e510a1,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_not_for_confirmatory_pooling,smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_017,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.531801707998966,,,,2.531801707998966,24.093514040723175,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,revision_v1_smoke_v2__7677d78fd5ee2da58694,revision_v1_smoke_v2__7677d78fd5ee2da58694,,,,trial,rankcloak_trial,exploratory_smoke_not_for_confirmatory_pooling,smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_uuid_v4_015,uuid_v4,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,7.096599438227713e-05,2.529006451368332e-06,5.619788683994557,5.61986217899539,2.5396963840030367,2.5398003940063063,13.627988660999108,17.082492847713805,17.08226944760432,37.79824596710478,51.24680834281296,22.776359263472425,51.24680834281296,2.6666666666666665,5043.015625,5043.015625,5043.015625,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,revision_v1_smoke_v2__396cf65303c46e94ac6a,revision_v1_smoke_v2__396cf65303c46e94ac6a,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_not_for_confirmatory_pooling,smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_uuid_v4_015,uuid_v4,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,3.603911516998778,,,,3.603911516998778,26.63772391391721,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,revision_v1_smoke_v2__ecf51dd8135380646c6b,revision_v1_smoke_v2__ecf51dd8135380646c6b,,,,trial,rankcloak_trial,exploratory_smoke_not_for_confirmatory_pooling,smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_aes256_gcm_base64_009,aes256_gcm_base64,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.0001084910036297515,2.5229965103790164e-06,7.303658220000216,7.303769234000356,3.239776610993431,3.23991712499992,17.40401071999804,17.525464109134642,17.52519772997989,39.50718338204505,70.10079091991956,52.575593189939674,70.10079091991956,2.0,5043.015625,5043.015625,5043.015625,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,revision_v1_smoke_v2__7e06106b13bafa160546,revision_v1_smoke_v2__7e06106b13bafa160546,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_not_for_confirmatory_pooling,smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_aes256_gcm_base64_009,aes256_gcm_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,4.657970276995911,,,,4.657970276995911,27.47978033096246,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,revision_v1_smoke_v2__5255c624c13021e199da,revision_v1_smoke_v2__5255c624c13021e199da,,,,trial,rankcloak_trial,exploratory_smoke_not_for_confirmatory_pooling,smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,3.6525001632981e-05,2.6569905458018184e-06,3.9601646480005,3.960203829992679,1.979563358006999,1.9795961270137923,10.351549993007211,16.160944225466434,16.16078433016371,32.32982684025735,64.64313732065484,64.64313732065484,129.2862746413097,1.0,5043.015625,5043.015625,5043.015625,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,revision_v1_smoke_v2__7e7f42c97c5f7290a672,revision_v1_smoke_v2__7e7f42c97c5f7290a672,,,,ordinary_control_generation,ordinary_control,exploratory_smoke_not_for_confirmatory_pooling,smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.6762494340073317,,,,2.6762494340073317,23.91406390852306,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
