analysis_id,gate_level,metric,mean,median,standard_deviation,ci_low_95,ci_high_95,observation_count,group_count,bootstrap_resamples,bootstrap_unit
paired_entropy_difference,moderate,generated_token_count_difference_vs_ungated,26.008333333333333,17.0,24.76426533404563,21.059583333333332,31.105964912280697,120,16,2000,payload_name
paired_entropy_difference,moderate,mean_entropy_bits_difference_vs_ungated,-0.6461246237809576,-0.5943284116899157,0.6279380445129776,-0.767478024919903,-0.5236447746959317,120,16,2000,payload_name
paired_entropy_difference,moderate,mean_observed_rank_difference_vs_ungated,-14.669655842510023,-1.868101728723404,42.75008764925539,-22.712852755594906,-8.133386027035321,120,16,2000,payload_name
paired_entropy_difference,moderate,mean_token_surprisal_nats_difference_vs_ungated,-1.4116491092324948,-1.3593913774251873,0.8575327367121163,-1.5206666935543078,-1.2878336081156874,120,16,2000,payload_name
paired_entropy_difference,moderate,mean_rank_pressure_log_probability_gap_nats_difference_vs_ungated,-1.2634629528987418,-1.2923866816170704,0.840035180658686,-1.3751622140284003,-1.1196173293494338,120,16,2000,payload_name
paired_entropy_difference,moderate,word_count_difference_vs_ungated,20.108333333333334,15.0,21.354469680845273,16.119583333333335,24.47172190952679,120,16,2000,payload_name
paired_entropy_difference,moderate,unique_word_fraction_difference_vs_ungated,-0.033842366467783234,-0.018194037620331394,0.0771856854964697,-0.04399638140909573,-0.023325994047016536,118,16,2000,payload_name
paired_entropy_difference,moderate,repeated_bigram_fraction_difference_vs_ungated,0.010561729462741016,0.0,0.028904123067688876,0.005846715832311813,0.016552546042033447,120,16,2000,payload_name
paired_entropy_difference,moderate,surface_flag_total_difference_vs_ungated,-0.30833333333333335,0.0,4.123708523743588,-1.1452991452991452,0.5336178861788602,120,16,2000,payload_name
paired_entropy_difference,strict,generated_token_count_difference_vs_ungated,136.29166666666666,85.5,158.9258796549185,104.84941109026475,166.941554343175,120,16,2000,payload_name
paired_entropy_difference,strict,mean_entropy_bits_difference_vs_ungated,-1.247571106162045,-1.2361738877305062,0.9683310681172406,-1.4665259599867222,-1.0175893880892337,120,16,2000,payload_name
paired_entropy_difference,strict,mean_observed_rank_difference_vs_ungated,-31.605030981270623,-4.377145846813329,89.30751662569038,-50.08737134033884,-18.507376731696496,120,16,2000,payload_name
paired_entropy_difference,strict,mean_token_surprisal_nats_difference_vs_ungated,-2.7070044886212203,-3.006358722675553,1.1486797862343494,-2.8763123216444737,-2.526675573993554,120,16,2000,payload_name
paired_entropy_difference,strict,mean_rank_pressure_log_probability_gap_nats_difference_vs_ungated,-2.398372219994251,-2.53082164369072,1.0982904431483564,-2.5618283476545836,-2.2082967406048497,120,16,2000,payload_name
paired_entropy_difference,strict,word_count_difference_vs_ungated,103.00833333333334,65.0,118.05350558993507,79.32522522522522,127.77850877192981,120,16,2000,payload_name
paired_entropy_difference,strict,unique_word_fraction_difference_vs_ungated,-0.14311868512017542,-0.13194444444444442,0.11888246413070024,-0.16976681868240706,-0.11686762025211647,117,16,2000,payload_name
paired_entropy_difference,strict,repeated_bigram_fraction_difference_vs_ungated,0.04231453391401146,0.02636976776526212,0.07761483992634774,0.028618042459223284,0.06075476964159952,120,16,2000,payload_name
paired_entropy_difference,strict,surface_flag_total_difference_vs_ungated,0.008333333333333333,0.0,5.038500232592784,-1.1580014224751067,1.1283333333333325,120,16,2000,payload_name
