trial_id,protocol_variant,payload_name,payload_class,payload_kind,representation_name,alphabet_size,prompt_name,prompt_family,rank_count,generated_token_count,generated_character_count,exact_recovery,generation_seconds,recovery_seconds,mean_token_log_probability,median_token_log_probability,mean_generated_rank,p95_generated_rank,repeated_token_fraction,punctuation_fraction,alphabetic_fraction,artifact_count_total,model_repo_id,model_filename,model_path_relative,notes
nonseg_ascii_b8__paper_sha256_hex_000__ascii_bytes_fixed_radix__b8__recipe_long_specific,nonseg_ascii_b8,paper_sha256_hex_000,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,8,recipe_long_specific,recipe,171,171,764,True,4.095212404998165,2.249380512999778,-3.501015265786985,-3.294816440115269,4.140350877192983,7.0,0.216374269005848,0.06282722513089,0.7657068062827225,1,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b8__paper_sha256_hex_000__ascii_bytes_fixed_radix__b8__recipe_forum_exchange_specific,nonseg_ascii_b8,paper_sha256_hex_000,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,8,recipe_forum_exchange_specific,recipe_forum_exchange,171,171,679,True,3.932989719000034,2.2066040210011124,-3.27293514002832,-3.258698977055684,4.140350877192983,7.0,0.2982456140350877,0.1148748159057437,0.6877761413843888,4,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b8__paper_sha256_hex_000__ascii_bytes_fixed_radix__b8__recipe_blog,nonseg_ascii_b8,paper_sha256_hex_000,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,8,recipe_blog,recipe,171,171,696,True,3.898284015998797,2.1764934190032363,-3.705272291555058,-3.3258457743718424,4.140350877192983,7.0,0.2573099415204678,0.0387931034482758,0.7859195402298851,0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b8__paper_sha256_hex_000__ascii_bytes_fixed_radix__b8__grocery_planning_note_specific,nonseg_ascii_b8,paper_sha256_hex_000,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,8,grocery_planning_note_specific,grocery_planning,171,171,871,True,3.936773850000464,2.203855834002752,-3.2589154197968973,-3.135159429402268,4.140350877192983,7.0,0.327485380116959,0.0413318025258323,0.7784156142365097,1,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b8__paper_sha256_hex_000__ascii_bytes_fixed_radix__b8__plant_care_note_specific,nonseg_ascii_b8,paper_sha256_hex_000,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,8,plant_care_note_specific,plant_care,171,171,774,True,3.925059921999491,2.19743128600021,-3.32851900707892,-3.221005440099699,4.140350877192983,7.0,0.2690058479532163,0.0348837209302325,0.7764857881136951,1,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b16__paper_sha256_hex_000__ascii_bytes_fixed_radix__b16__recipe_long_specific,nonseg_ascii_b16,paper_sha256_hex_000,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,16,recipe_long_specific,recipe,128,128,595,True,2.961017470002844,1.689294558000256,-4.049613370849475,-3.679932336106402,5.015625,8.0,0.1953125,0.0352941176470588,0.7983193277310925,0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b16__paper_sha256_hex_000__ascii_bytes_fixed_radix__b16__recipe_forum_exchange_specific,nonseg_ascii_b16,paper_sha256_hex_000,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,16,recipe_forum_exchange_specific,recipe_forum_exchange,128,128,519,True,2.9754556129992125,1.6720568259988795,-3.77013726319654,-3.471956396505318,5.015625,8.0,0.328125,0.0809248554913294,0.7302504816955684,1,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b16__paper_sha256_hex_000__ascii_bytes_fixed_radix__b16__recipe_blog,nonseg_ascii_b16,paper_sha256_hex_000,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,16,recipe_blog,recipe,128,128,575,True,2.9547738549990754,1.6356199399997422,-3.799746959275387,-3.4578132275340288,5.015625,8.0,0.21875,0.0313043478260869,0.7843478260869565,0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b16__paper_sha256_hex_000__ascii_bytes_fixed_radix__b16__grocery_planning_note_specific,nonseg_ascii_b16,paper_sha256_hex_000,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,16,grocery_planning_note_specific,grocery_planning,128,128,635,True,2.960182156999508,1.6612516090026477,-3.7853274250778943,-3.4539435797400087,5.015625,8.0,0.1875,0.026771653543307,0.8,1,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
nonseg_ascii_b16__paper_sha256_hex_000__ascii_bytes_fixed_radix__b16__plant_care_note_specific,nonseg_ascii_b16,paper_sha256_hex_000,sha256_hex,sha256_hex,ascii_bytes_fixed_radix,16,plant_care_note_specific,plant_care,128,128,583,True,2.9459224909987825,1.6619344760001695,-3.6226813133294815,-3.397148023452494,5.015625,8.0,0.1953125,0.0548885077186964,0.758147512864494,0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,synthetic payload; not encryption or cryptographic security
